id,title,subtitle,price,price_gbp,price_freq,price_pcm_est,bedrooms,bathrooms,property_type,transaction_type,available,archived,address_display,latitude,longitude,phone,phone_digits,agency_company,agency_branch,agency_address,tags,features,photos_count,floorplans_count,description
165796064,"1 bedroom flat for rent in Portland Road, South Norwood, SE25",1 bedroom flat,"£1,250 pcm",1250,pcm,1250,1,,Flat,RENT,True,False,"Portland Road, South Norwood",51.395179,-0.067286,020 4538 7106,02045387106,Northwoods Residential,London,"5 High Street, London, SE25 6EP",,One bedroom First floor flat · Shower room · Gas central heating system · Fitted kitchen · Double glazing · Ideal for Station and bus routes · Easy access to local amenities,4,0,"Offered for rental is this ONE BEDROOM FIRST FLOOR UN FURNISHED FLAT, which has been recently redecorated and is ideally situated for Norwood Junction Mainline Railway / over ground station, bus routes and local amenities. Available now. · · Entrance - Stairs to first floor · · Reception Room - 4.65m x 3.35m (15'3 x 11'0 ) - Two double glazed windows to front. Radiator. · · Kitchen - 3.40m x 1.63m (11'2 x 5'4 ) - Double glazed window to rear. Range of wall and base units with work surfaces over. Fridge/freezer. Electric oven. Gas hob and extractor hood. Washing machine. Stainless steel single drainer sink unit. · · Bedroom - 3.48m x 2.95m (11'5 x 9'8 ) - Double glazed window to rear. Radiator. · · Showe Room - Frosted double glazed window to side. Double shower unit. Pedestal wash hand basin. Low level wc. Storage cupboard. · · Authority - London Borough of Croydon. Band B £ £1840.93 · ·"
166125659,"1 bedroom flat for rent in Hendon Lane, Finchley, N3",1 bedroom flat,"£1,274 pcm",1274,pcm,1274,1,1,Flat,RENT,True,False,"Hendon Lane, Finchley, N3",51.598713,-0.198804,020 7459 4431,02074594431,Primden,Camden,"349 Royal College Street, London, NW1 9QS",,Delightful 1 Double Bedroom Apartment · Ground Floor · Bright Open Plan Kitchen/Reception Room · Good Size Double Bedroom · En-Suite Shower Room · Wood Floors Throughout · Moments from the amenities of Finchley Central · Short walk to Finchley Central Underground Station,1,0,"A delightful one double bedroom apartment situated only moments to Finchley Central Underground Station. This bright and airy property benefits from en-suite shower room, open plan kitchen with integrated white goods, spacious reception and large double bedroom. · · Located only a stones throw from the many wonderful amenities this truly desirable location has to offer."
166262627,"1 bedroom apartment for rent in Stafford Road, Croydon, CR0",1 bedroom apartment,"£1,200 pcm",1200,pcm,1200,1,1,Apartment,RENT,True,False,"Stafford Road, Croydon",51.362017,-0.121664,020 3892 9692,02038929692,The Property Franchise Group,Croydon,145 Brighton Road South Croydon CR2 6EF,LET_AGREED,Modern Apartment · 10 Minutes to Station · Fantastic Modern Finish · Large Living Room · Fully Fitted Kitchen with Dishwasher  · Wood Flooring  · Built-In Wardrobe · Great View,6,1,"A lovely modern conveniently located on the Croydon/Wallington borders close to Waddon Station. · · Available on an unfurnished basis, the property affords an entrance hall, bright spacious reception room with smart open-plan fully fitted kitchen, double bedroom with built-in wardrobe and a luxury bathroom/wc. Features to note include a part-time concierge, independent heating and hot water, double glazed windows, wood flooring to the hall and living room and great views of the Croydon skyline. · · The station is less than half a mile away providing trains into central London and there are regular bus services immediately outside towards Croydon, Wallington and beyond. A parade of local shops is just across the road and there is a Virgin Active sports centre as well as a public sports centre and swimming pool very nearby. · · Call the Landlord's sole letting agent, Martin & Co, now for an immediate appointment to view!"
166279043,"1 bedroom flat for rent in Bridge Meadows, London, SE14",1 bedroom flat,"£1,350 pcm",1350,pcm,1350,1,1,Flat,RENT,True,False,"Bridge Meadows, London, SE14",51.484288,-0.048174,020 3871 3153,02038713153,Dexters,Deptford,"Albury Corner, 186A Deptford High Street, London, SE8 3PR",,Purpose-built block · Quiet residential area · Near New Cross &amp; South Bermondsey · Available 25th October · Ground floor,9,1,"Peacefully located purpose-built ground floor apartment located in Deptford. The property comprises of neutral décor throughout, kitchen off the reception, double bedroom and bathroom suite. Local transport options include South Bermondsey and New Cross. The property is available 25th October."
166251689,"1 bedroom flat share for rent in London, London, NW1",1 bedroom flat share,"£1,200 pcm",1200,pcm,1200,1,1,Flat Share,RENT,True,False,"London, London, NW1",51.54319,-0.1276,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Bills Included · Property Reference Number: 2558971,11,0,"Property Reference: 2558971. · · ood size double room close to King's Cross, located on the ground floor on the back side of the building. It features a good-sized room with a two-seater sofa, a large desk, a fridge/freezer, double wardrobes and a chest of drawers. · The bathroom is fully tiled and includes a power shower. The kitchen is equipped with a washing machine, dryer, hob, and oven. · You will be sharing the kitchen and bathroom with only one other tenant. located between King's Cross, Caledonian Road, St. Pancras Station · · Summary & Exclusions: · - Rent Amount: £1,200.00 per month (£276.92 per week) · - Deposit / Bond: £1,384.61 · - 2 Bedroom Property (1 room currently available for rent) · - 1 Bathrooms · - Property comes furnished · - Available to move in from 27 August 2025 · - Minimum tenancy term is 6 months · - Maximum number of tenants is 1 · - Students welcome to enquire · - No Pets, sorry · - No Smokers · - Not Suitable for Families / Children · - Bills Included · - No Parking Available · - No Garden Access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2558971 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166212488,"1 bedroom flat for rent in Kent House Road, London, SE26",1 bedroom flat,"£1,225 pcm",1225,pcm,1225,1,1,Flat,RENT,True,False,"Kent House Road, London, SE26",51.42409,-0.04301,020 3906 8972,02039068972,Live London Estates Limited,Golders Green,"Office 4, Zohar Court, 2A Highfield Avenue, London, NW11 9ET",,,5,0,Lovely One bedroom flat · · - Double bedroom · - Central heating · - Second floor · - Furnished/unfurnished · - Close to shops and local amenities. · - No Bills Included
165395408,"1 bedroom flat for rent in Church Road, Hendon, NW4",1 bedroom flat,"£1,300 pcm",1300,pcm,1300,1,1,Flat,RENT,True,False,"Church Road, Hendon, NW4",51.589763,-0.225675,020 3889 9120,02038899120,Roundtree Real Estate,London,"1 Sentinel Square, Brent Street, Hendon, London, NW4 2EL",,12 Month Tenancy ,5,0,"Well-presented one double bedroom apartment located in the heart of Hendon and featuring a spacious reception room, family bathroom and is and is located moments from Middlesex University, Brent Street shopping facilities, and Hendon Central Underground Station (Northern Line, Zone 3). Available immediately. · · General: While we endeavour to make our sales particulars fair, accurate and reliable, they are only a general guide to the property and, accordingly, if there is any point which is of particular importance to you, please contact the office and we will be pleased to check the position for you, especially if you are contemplating travelling some distance to view the property. Measurements: These approximate room sizes are only intended as general · guidance. You must verify the dimensions carefully before ordering carpets or any built-in furniture. Services: Please note we have not tested the services or any of the equipment or appliances in this property, accordingly we strongly advise prospective buyers to commission their own survey or service reports before finalizing their offer to purchase. THESE PARTICULARS ARE ISSUED IN GOOD FAITH BUT DO NOT CONSTITUTE REPRESENTATIONS OF FACT OR FORM PART OF ANY OFFER OR CONTRACT. THE MATTERS REFERRED TO IN THESE PARTICULARS SHOULD BE INDEPENDENTLY VERIFIED BY PROSPECTIVE BUYERS OR TENANTS. NEITHER ROUNDTREE NOR ANY OF ITS EMPLOYEES OR AGENTS HAS ANY AUTHORITY TO MAKE OR GIVE ANY REPRESENTATION OR WARRANTY WHATEVER IN RELATION TO THIS PROPERTY."
166262624,"2 bedroom apartment for rent in Scarbrook Road, East Croydon, CR0",2 bedroom apartment,"£1,400 pcm",1400,pcm,1400,2,1,Apartment,RENT,True,False,"Scarbrook Road, East Croydon",51.37181,-0.10099,020 3892 9692,02038929692,The Property Franchise Group,Croydon,145 Brighton Road South Croydon CR2 6EF,LET_AGREED,Two Bedroom Apartment · Furnished · Excellent Condition · Lovely Kitchen with Dishwasher · Built In Wardrobes · In The Heart of East Croydon · Second Floor · Lift,8,0,"· LUXURY APARTMENT SECONDS FROM TOWN CENTRE AND MINUTES AWAY FROM EAST CROYDON ST! Beautiful furnished apartment in this sought after development close to the town centre and just 10 minutes from East Croydon Station. Large reception room with luxury open-plan kitchen, two double bedrooms, hotel style bathroom. Quality Furnishings - PERFECT FOR PROFESSIONALS!"
166262561,"2 bedroom apartment for rent in Bedwell Court Broomfield Road, ROMFORD, Essex, RM6",2 bedroom apartment,"£1,400 pcm",1400,pcm,1400,2,1,Apartment,RENT,True,False,"Bedwell Court Broomfield Road, ROMFORD, Essex, RM6",51.569385,0.130479,020 3909 6750,02039096750,Ashton Estate Agency Ltd,Chadwell Heath,"1 High Road, Chadwell Heath, Romford, RM6 6PX",,"AVAILABLE FROM 10/9/25 · * EPC Rating D · * Council Tax B · * Holding Deposit £323 · * Deposit £1,400 · * Third Floor · * Two Bedrooms · * Close to Station · * Available 10/9/25",7,0,"A TWO BEDROOM PURPOSE BUILT THIRD FLOOR FLAT, SITUATED WITHIN 200 YARDS OF CHADWELL HEATH MAIN LINE STATION (ELIZABETH LINE), AND WITHIN WALKING DISTANCE OF CHADWELL HEATH HIGH ROAD AND BUS ROUTES. · · AVAILABLE FROM 10/9/25 · · * EPC Rating D · * Council Tax B · * Holding Deposit £323 · * Deposit £1,400 · · * Third Floor · * Two Bedrooms · * Close to Station · * Available 10/9/25 · ·"
166241471,"1 bedroom apartment for rent in The Old Courtyard, Park Road, Bromley, BR1",1 bedroom apartment,"£1,400 pcm",1400,pcm,1400,1,1,Apartment,RENT,True,False,"The Old Courtyard, Park Road, Bromley",51.4081,0.022419,020 8016 3415,02080163415,DAVID JAMES LETTING & PROPERTY MANAGEMENT,Bromley,"187c Southborough Lane, Bromley, BR2 8AR",,"1 bedroom apartment · Bathroom with shower over bath · Electric heating · EPC Band D · First floor property · Off-street parking · Popuilar location with easy reach of parks, shops, public transport",6,1,"Set within a well-maintained building, the property features a welcoming living room filled with natural light, creating a bright and versatile space to relax or entertain and is open plan to the fitted kitchen. · · There is a generously sized double bedroom and completing the layout is a well-appointed bathroom. · · The property benefits from electric heating, entry phone and residents parking. · · The apartment's location is a real highlight. Just a short stroll from Bromley North station, with further connections available at Bromley South and Sundridge Park, commuters will enjoy fast and frequent services into Central London. Bromley town centre is on your doorstep, offering a wide range of shops, restaurants, cafés, and leisure facilities including The Glades shopping centre and Churchill Theatre. Local parks and green spaces are also close by, providing the best of both urban living and outdoor relaxation. · · This property is perfectly suited to a professional single or couple seeking a well-connected home in one of Bromley's most desirable neighbourhoods. · · - Disclaimer · · These particular are set out as a general outline only for guidance and do not constitute any part of an offer or contract. Intending tenants should not rely on them as statements of presentation of fact, but must satisfy themselves by inspection or otherwise as to their accuracy. No person employed by this company has tested any included equipment and can give no authority to make any representation or warranty in respect of the property. · · Tenant Fees · We may charge a tenant any or all of the following when required: · 1. the rent; · 2. a security deposit with a maximum of 5 weeks rent, or 6 weeks on a property with rent over · £50,000 per year; · 3. a holding deposit of no more than one weeks' rent; · 4. default fee for late payment of rent (after 14 days); · 5. reasonable charges for lost keys or security fobs; · 6. payments associated with contract variation, at £50 or reasonable costs incurred if higher, when requested by the tenant; · 7. payments associated with early termination of the tenancy, when requested by the tenant; and · 8. payments in respect of bills - utilities, communication services, TV licence, council tax and green deal or other energy efficiency charges. · · David James Letting & Property Management are members of The Property Ombudsman (TPO) redress scheme. We abide by the TPO code of conduct. · · We are members of SAFEAGENT and have Client Money Protection Insurance(CMP) provided via SAFEAGENT/NALS. · · Council Tax Band: C · Holding Deposit: £323.07"
166208774,"1 bedroom apartment for rent in Delta Point, Wellesley Road, Croydon, CR0 2NY, CR0",1 bedroom apartment,"£1,350 pcm",1350,pcm,1350,1,1,Apartment,RENT,True,False,"Delta Point, Wellesley Road, Croydon, CR0 2NY",51.378972,-0.100466,020 3840 3484,02038403484,Criterion Hospitality Limited,DSTRKT,"16 Babmaes Street, London, SW1Y 6HD",BUILT_FOR_RENTERS,"Delta Point, a landmark building known for its role as Gotham General Hospital in The Dark Knight Rises offers: · Concierge and Maintenance Service at no extra cost · Contemporary Design · Unfurnished with Integrated White goods (Fridge/Freezer, Washing Machine &amp; Electric Hob/Oven). · CCTV coverage throughout the property · Secured Underground Parking *Fees Apply*",5,1,"Fully modern, open plan Designed 1 bedroom & bathroom flat, available in the heart of Croydon. · · This property offers an open-plan living spaces, modern bathroom and integrated kitchen appliances. Perfect for professionals who work from home who need a work station or a couple/small family. The bedroom is thoughtfully designed with built-in wardrobes, while selected layouts offer en-suite options for added comfort and privacy. · · Ideally located for commuters, Delta Point is a short walk from both West Croydon and East Croydon stations, providing easy connections to central London and beyond. With excellent access to bus routes, travel is as convenient as it is efficient. · · Delta Point's selected flats offers panoramic views across London and Surrey. Surrounded by Croydon’s array of shops, restaurants, cafes, and entertainment venues, Delta Point is perfectly positioned for an exciting urban lifestyle. · · Note: All flats are offered unfurnished, white goods are provided allowing residents to personalise their living spaces. (Furniture shown in images is for illustrative purposes only.)"
166262018,"1 bedroom apartment for rent in Birdhurst Gardens, South Croydon, CR2",1 bedroom apartment,"£1,300 pcm",1300,pcm,1300,1,1,Apartment,RENT,True,False,"Birdhurst Gardens, South Croydon",51.36571,-0.09119,020 3892 9692,02038929692,The Property Franchise Group,Croydon,145 Brighton Road South Croydon CR2 6EF,LET_AGREED,Spectacular Apartment  · Quiet Residential Road  · Luxury Kitchen  · Gas Central Heating  · Top Floor · Dishwasher  · Built in Wardrobes  · Unfurnished  · Close to South Croydon St · Available now!,8,0,"This is charming 1 bedroom, top floor period-conversion flat, conveniently located in a quiet residential road not far from South Croydon train station, Lloyds Park Tram Stop and Bus roads to East Croydon train station. The property consists of a spacious bedroom, beautiful kitchen/living room, luxury bathroom/w.c. This flat is ideal for commuting young singles, couples, and fans of period properties generally - call us now!. · ·"
166241045,1 bedroom flat for rent in Armoury Road SE8,1 bedroom flat,"£1,350 pcm",1350,pcm,1350,1,1,Flat,RENT,True,False,Armoury Road SE8,51.46835,-0.01693,020 3879 5172,02038795172,Leaders and Romans Group,Lewisham,"153 Lewisham High Street, London, SE13 6AA",,Available September  · Good Size One Bedroom Flat · Convenient for Lewisham DLR · Situated on a Quiet Road · View Now · Energy Efficiency Rating D,5,0,**AVAILABLE 17TH SEPTEMBER** · · Good size one bedroom flat conveniently located for the Lewisham DLR Station. The property is on a quiet road close to the heart of Lewisham's local amenities. View now to avoid disappointment. · · Energy Efficiency Rating D. · · Transport Links: · Elverson Road DLR Station (0.1 miles) Lewisham Railway Station (0.2 miles) Lewisham DLR Station (0.2 miles) St Johns Railway Station (0.3 miles) Deptford Bridge DLR Station (0.6 miles) · · Room dimensions pending verification. · · All known suppliers for mobile and broadband services are available in this area. · · Heating type: TBC · Electricity: TBC · Water and Sewerage: mains metered water/sewerage · · Flood Risk Verification: · Surface: Low · Rivers & Seas: Very Low To check broadband and mobile phone coverage please visit Ofcom here ofcom.org.uk/phones-telecoms-and-internet/advice-for-consumers/advice/ofcom-checker
166206359,"1 bedroom flat for rent in Gallosson Road, Plumstead, SE18",1 bedroom flat,"£1,400 pcm",1400,pcm,1400,1,1,Flat,RENT,True,False,"Gallosson Road, Plumstead",51.487396,0.089634,01322 936891,01322936891,HAZELL HOLLAND LIMITED,Kent,"2 Cornelia Place, Erith, DA8 1RU",,"1 Bedroom  first floor conversion flat · 14'8 Lounge · Modern white kitchen with oven, hob and extractor fan · Double glazing · Gas central heating · Walking distance to High Street · Convenient for Plumstead and Woolwich station's with Elizabeth line links · Available end September",12,0,"Hazell Holland welcome on Gallosson Road in the central area of Plumstead, this delightful one-bedroom first-floor conversion flat . The property features a well-proportioned reception room, ideal for relaxation or entertaining guests, alongside a cosy bedroom that provides a peaceful retreat. The bathroom is thoughtfully designed, ensuring all your needs are met. · · This flat is situated within walking distance of the bustling high street, where you can find a variety of shops, cafes, and local amenities to cater to your everyday needs. For those who commute, Woolwich station is nearby, providing excellent transport links, including access to the Elizabeth Line, making travel to central London and beyond both quick and easy. · · The flat is in good condition, ready for you to move in and make it your own. Available at the end of September, this property presents a wonderful opportunity for those looking to rent. With its prime location and charming features, this flat is not to be missed. · · DEPOSIT - 5 WEEKS RENT £1,615.00 · · HOLDING DEPOSIT £372.69 · · PROSPECTIVE TENANTS WILL BE REQUIRED TO BE EARNING A MINIMUM TOTAL INCOME OF £42,000 PER ANNUM TO SHOW AFFORDABILITY FOR THIS PROPERTY. GUARANTORS WILL BE REQUIRED TO SHOW A MINIMUM TOTAL INCOME OF £50,400 · · Communal Entrance - · · First Floor Landing - · · Lounge - · · Kitchen - · · Bedroom - · · Bathroom - · ·"
165141215,"1 bedroom flat for rent in Hendon Lane, Finchley, N3",1 bedroom flat,"£1,274 pcm",1274,pcm,1274,1,1,Flat,RENT,True,False,"Hendon Lane, Finchley, N3",51.59874,-0.199078,020 7459 4431,02074594431,Primden,Camden,"349 Royal College Street, London, NW1 9QS",,Fantastic 1 Double Bedroom Apartment · Newly Decorated Throughout · Open Plan Kitchen/Reception · Contemporary Shower Room · Wood Flooring Throughout · Located a short walk away from Finchley Central Station,7,0,"A newly decorated one double bedroom apartment situated only moments to Finchley Central Underground Station. This bright and airy property benefits from a shower room, open plan kitchen/reception and large double bedroom · · Located only a stones throw from the many wonderful amenities this truly desirable location has to offer."
164083517,"1 bedroom apartment for rent in Queens Road, London, SW19",1 bedroom apartment,"£1,150 pcm",1150,pcm,1150,1,1,Apartment,RENT,True,False,"Queens Road, London, SW19",51.424159,-0.195684,020 4538 8134,02045388134,Brinkleys Estate Agents,Wimbledon Village,"120 Wimbledon Hill Road, London, SW19 7QU",,Spacious ground floor flat · Furnished · En-suite bathroom · Close to excellent transport links,5,0,"Boasting a spacious room with en-suite shower, this furnished studio features a separate kitchen and utility room for your convenience. · · Located just a short distance from Queens Road in Wimbledon, this property is conveniently situated near Wimbledon Station and Haydons Road mainline station, providing excellent transport links. Enjoy easy access to all local amenities, including shops, restaurants, and green spaces. · · Don't miss out on the opportunity to make this studio flat your new home. Contact us today to arrange a viewing. · · · A superb opportunity to rent this delightful ground floor studio flat located in the sought-after area of Wimbledon. · ·"
166205333,"1 bedroom flat for rent in Courthill Road, Hither Green , London, SE13",1 bedroom flat,"£1,300 pcm",1300,pcm,1300,1,1,Flat,RENT,True,False,"Courthill Road, Hither Green , London, SE13",51.455274,-0.007376,020 3834 8664,02038348664,Robert Stanford Estate Agents,Hither Green,"37 Staplehurst Road, London, SE13 5ND",,One Bedroom Flat · Top Floor · 0.5mi to Hither Green Station · Furnished · Kitchen / Diner · Communal Garden,6,1,"An attractive one bedroom top floor flat situated in Courthill Road. Hither Green Station is only 0.5 miles away for ideal connection with Central London & The City, Lewisham Station with DLR connection is 1 mile away. Internally the flat includes a lounge, kitchen / diner, large double bedroom and bathroom. Offered furnished. Council : Lewisham Council Tax Band: (B)"
166240910,"1 bedroom flat share for rent in Kingston Hill, Kingston Upon Thames, KT2",1 bedroom flat share,"£1,084 pcm",1084,pcm,1084,1,1,Flat Share,RENT,True,False,"Kingston Hill, Kingston Upon Thames, KT2",51.416763,-0.283472,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Property Reference Number: 2599497,7,0,"Property Reference: 2599497. · · 3 bedroom recently refurbished and furnished flat in purpose built building with lift and private car park. · · Top floor flat with stunning views of whole of Kingston and beyond into Surrey. · · 5 min walk to Norbiton Station, and short walk away from Richmond Park and local convenience stores. Bus stop for 57, 85 and 213 just outside the property. · · Well located for St Paul's and Alexandra primary schools and Combe Girl's secondary school. Also within optimum catchment for applying for Tiffin boys and girls. · · Ideal for long term rental to a family with children. · · Summary & Exclusions: · - Rent Amount: £1,084.00 per month (£250.15 per week) · - Deposit / Bond: £1,250.76 · - 3 Bedroom Property (1 room currently available for rent) · - 1 Bathrooms · - Property comes furnished · - Available to move in from 01 September 2025 · - Minimum tenancy term is 12 months · - Maximum number of tenants is 1 · - Students welcome to enquire · - No Pets, sorry · - No Smokers · - Family Friendly · - Bills not included · - Property has parking · - Property has garden access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2599497 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166260872,"1 bedroom apartment for rent in Willow Walk, Sutton, SM3",1 bedroom apartment,"£1,250 pcm",1250,pcm,1250,1,1,Apartment,RENT,True,False,"Willow Walk, Sutton, SM3",51.373969,-0.2062,020 3889 5854,02038895854,Southern Home Move - LSL Franchise ,Stonecot Hill - Lettings,"30 Stonecot Hill, Sutton, SM3 9HE",,,9,0,"*6 MONTH TENANCY ONLY* · · A beautifully presented one bedroom first floor maisonette within a detached house. Ideally located with necessary amenities and good public transport connections. · The property was refurbished I the last 3 years to an excellent standard. As you enter the property you are welcomed with a carpeted stairway, bright and spacious living room with wooden flooring. Double bedroom with built in wardrobe and additional overhead unit for soft storage. Fully fitted Kitchen with modern white cupboards; appliances to include oven with gas hob, fridge freezer and washer dryer. Bathroom with shower over the bath. Central heating with an eco-friendly combi boiler. · The property also benefits from an off-street parking space. · Available immediately from 10th October 2025. Unfurnished. · · EPC rating: D – 67 · Council Tax: B Approx. £1,765 PA · Deposit: 5 weeks £442.31 · 1 week’s reservation fee: £288.46 · · · The owners have the property on the sales market currently and would require the tenant to allow future sales viewings. · · · IMPORTANT NOTE TO POTENTIAL PURCHASERS & TENANTS: · We endeavour to make our particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. The services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All photographs and measurements have been taken as a guide only and are not precise. Floor plans where included are not to scale and accuracy is not guaranteed. If you require clarification or further information on any points, please contact us, especially if you are travelling some distance to view. POTENTIAL PURCHASERS: Fixtures and fittings other than those mentioned are to be agreed with the seller. POTENTIAL TENANTS: All properties are available for a minimum of six months, with the exception of short term accommodation. A security deposit of at least one month’s rent is required. Rent is to be paid one month in advance. It is the tenant’s responsibility to insure any personal possessions. · BUYERS INFORMATION · · To conform with government Money Laundering Regulations 2019, we are required to confirm the identity of all prospective buyers. We use the services of a third party, Lifetime Legal, who will contact you directly at an agreed time to do this. They will need the full name, date of birth and current address of all buyers. There is a nominal charge of £60 including VAT for this (for the transaction not per person), payable direct to Lifetime Legal. Please note, we are unable to issue a memorandum of sale until the checks are complete. · · REFERRAL FEES · · We may refer you to recommended providers of ancillary services such as Conveyancing, Financial Services, Insurance and Surveying. We may receive a commission payment fee or other benefit (known as a referral fee) for recommending their services. You are not under any obligation to use the services of the recommended provider. The ancillary service provider may be an associated company of Goodfellows; · · GMO220295/2"
165703103,"1 bedroom flat for rent in Mill Court, London, E10",1 bedroom flat,"£1,400 pcm",1400,pcm,1400,1,1,Flat,RENT,True,False,"Mill Court, London, E10",51.557472,-0.008565,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Property Reference Number: 1317537,6,1,"Property Reference: 1317537. · · We are delighted to offer for rent this beautifully presented and superbly located 1 bedroom apartment within a popular secure gated development in the heart of Leyton. This property benefits from gated residents parking with allocated parking permit included, secure entry phone system, and well maintained communal garden access. The property is offered unfurnished.The apartment is ideally situated in central Leyton with an extensive array of amenities including shops, cafes, bars and restaurants. Leyton station (Central Line) is only 3-4 minutes walk, one stop away from Stratford and the Elizabeth Line. Westfield shopping centre & Queen Elizabeth Olympic Park are easily reachable, as are the canals and bars of Hackney Wick, and the popular pedestrianised Leyton Village which hosts a variety of independents: artisan bakery, wine bar, delicatessen, florist, great eateries & boutique shopping. · This property also benefits from great access to road links including the A12, A406 & M11. · Total floor area 27 sq. mAvailable to move in now.Viewing highly recommended. Contact OpenRent today for more details or to arrange a viewing! · Recorded video tour available in YouTube link provided. · · Summary · · Rent £1,400.00 per month (£323.08 per week) · Deposit / Bond is £1,400.00 · · Minimum tenancy is 12 months · · ***Maximum number of tenants is 2 - please note that this is a compact flat and will not be suitable for families with children. Please bear this in mind when requesting viewings to avoid wasted viewing slots.*** · · Summary & Exclusions: · - Rent Amount: £1,400.00 per month (£323.08 per week) · - Deposit / Bond: £1,400.00 · - 1 Bedrooms · - 1 Bathrooms · - Property comes unfurnished · - Available to move in from 26 August 2025 · - Minimum tenancy term is 12 months · - Maximum number of tenants is 2 · - No Students · - No Pets, sorry · - No Smokers · - Not Suitable for Families / Children · - Bills not included · - Property has parking · - Property has garden access · - EPC Rating: E · · If calling, please quote reference: 1317537 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166260860,"1 bedroom apartment for rent in Acacia Road, Mitcham, Surrey, CR4",1 bedroom apartment,"£1,400 pcm",1400,pcm,1400,1,1,Apartment,RENT,True,False,"Acacia Road, Mitcham, Surrey, CR4",51.40754,-0.15011,020 3910 6422,02039106422,Southern Home Move - LSL Franchise ,Mitcham Lettings,"7/8 Fairgreen Parade London Road, Mitcham, CR4 3NA",,,7,0,"***STYLISH ONE BEDROOM IDEAL FOR COMMUTERS*** A modern and well presented one bedroom purpose built flat, this lovely property is ideally located close to Mitcham Eastfield's Station. Offering generous double bedroom, ample storage throughout the property, and large open kitchen reception with modern appliances. Offered Unfurnished, Available 25th September 2025. · · EPC Rating - D · Council Tax band - B · Holding Deposit - 1 Weeks Rent · Security Deposit - 5 Weeks Rent · · `IMPORTANT: When you apply for a tenancy there will be a Holding Deposit which will need to be paid. Ask our branch staff or visit our website for further details and fees which may become available during the life time of your tenancy. ` · · · IMPORTANT NOTE TO POTENTIAL PURCHASERS & TENANTS: · We endeavour to make our particulars accurate and reliable, however, they do not constitute or form part of an offer or any contract and none is to be relied upon as statements of representation or fact. The services, systems and appliances listed in this specification have not been tested by us and no guarantee as to their operating ability or efficiency is given. All photographs and measurements have been taken as a guide only and are not precise. Floor plans where included are not to scale and accuracy is not guaranteed. If you require clarification or further information on any points, please contact us, especially if you are travelling some distance to view. POTENTIAL PURCHASERS: Fixtures and fittings other than those mentioned are to be agreed with the seller. POTENTIAL TENANTS: All properties are available for a minimum of six months, with the exception of short term accommodation. A security deposit of at least one month’s rent is required. Rent is to be paid one month in advance. It is the tenant’s responsibility to insure any personal possessions. · BUYERS INFORMATION · · To conform with government Money Laundering Regulations 2019, we are required to confirm the identity of all prospective buyers. We use the services of a third party, Lifetime Legal, who will contact you directly at an agreed time to do this. They will need the full name, date of birth and current address of all buyers. There is a nominal charge of £60 including VAT for this (for the transaction not per person), payable direct to Lifetime Legal. Please note, we are unable to issue a memorandum of sale until the checks are complete. · · REFERRAL FEES · · We may refer you to recommended providers of ancillary services such as Conveyancing, Financial Services, Insurance and Surveying. We may receive a commission payment fee or other benefit (known as a referral fee) for recommending their services. You are not under any obligation to use the services of the recommended provider. The ancillary service provider may be an associated company of Goodfellows; · · GMI120059/2"
166240415,"1 bedroom flat share for rent in Mile End Road, London, E1",1 bedroom flat share,"£1,083 pcm",1083,pcm,1083,1,,Flat Share,RENT,True,False,"Mile End Road, London, E1",51.52304,-0.03906,020 3907 3502,02039073502,MacArthur Morrison,London,111 The Timberyard Drysdale Street London N1 6ND,,En-Suite Shower Room · Opposite QMUL · Wood Laminate Floor · Fitted Wardrobes With Fridge Compartment,7,0,"Single en-suite room - all bills included (with WIFI) student flat-share positioned opposite Queen Mary University of London opposite the campus. · · The apartment has been fitted to a high specification. The kitchen has high gloss cabinetry, granite worktop, a washer/dryer, breakfast bar, integrated appliances. · · The bedroom has plenty of storage, a desk, book shelving plus its own fridge. The flat is duplex and has five bedrooms each secure and let on a separate AST. · · There's a Sainsbury's Local on the ground floor of the development plus a wide variety of local food outlets. · · Mile End tube station 5 minutes walk. · · Duplex flat on the third floor (no lift). · · This flat is occupied by female (x 3) and male (x 2) students."
