id,title,subtitle,price,price_gbp,price_freq,price_pcm_est,bedrooms,bathrooms,property_type,transaction_type,available,archived,address_display,latitude,longitude,phone,phone_digits,agency_company,agency_branch,agency_address,tags,features,photos_count,floorplans_count,description
166206509,"1 bedroom apartment for rent in Imperial Drive, North Harrow, HA2",1 bedroom apartment,"£1,400 pcm",1400,pcm,1400,1,1,Apartment,RENT,True,False,"Imperial Drive, North Harrow",51.57683,-0.3697,020 3873 7507,02038737507,Hinton Residential,Harrow Weald,"399 High Road, Harrow Weald, Harrow, HA3 6EL",,Large one bedroom apartment · Only a 3 minute walk to Rayners Lane station · Extremely modern throughout · Open plan lounge and kitchen · South facing balcony · Lift within the block  · Close to local shops &amp; transport facilities · Available end of September 2025 · Part Furnished,9,0,"Hinton & Downes are pleased to offer to the rental market, this extremely modern and excellent sized ONE BEDROOM FIRST FLOOR apartment situated within ""Carmine Court"" situated only a 3 minute walk to Rayners Lane Station (Metropolitan line), other local transport and many shopping facilities. · · The property has a large double bedroom, luxury family bathroom (with bath and shower over) and separate living room which is open plan to the modern fitted kitchen (with appliances) with doors that lead out onto the South facing balcony. · · The property is available for occupation as of 10th July 2022 and is offered to the market being PART FURNISHED."
166207109,"1 bedroom flat for rent in Chelsea Close, Hampton, TW12",1 bedroom flat,"£1,350 pcm",1350,pcm,1350,1,1,Flat,RENT,True,False,"Chelsea Close, Hampton",51.427022,-0.357374,020 8783 3633,02087833633,Dexters,Hampton,"197 / 201 High Street, Hampton Hill, Hampton, TW12 1NL",,Spacious Double Bedroom · Bright and Open Reception · Integrated Kitchen · Modern Bathroom · Moments from High Street &amp; Bushy Park,4,0,"A well presented one double bedroom apartment that is bright throughout and has an open plan living room and kitchen, a modern bathroom suite and a generously sized double bedroom. · · Chelsea Close is a quiet road located within walking distance to Hampton Hill High Street with its shops and bars whilst also being well located for Bushy Park and Fulwell train station with direct links into London Waterloo. · · Security Deposit: £1,557 · Council Tax Band: B · · Information contained within this listing is for guidance only and should be checked and confirmed (prior to proceeding). · ·"
166208774,"1 bedroom apartment for rent in Delta Point, Wellesley Road, Croydon, CR0 2NY, CR0",1 bedroom apartment,"£1,350 pcm",1350,pcm,1350,1,1,Apartment,RENT,True,False,"Delta Point, Wellesley Road, Croydon, CR0 2NY",51.378972,-0.100466,020 3840 3484,02038403484,Criterion Hospitality Limited,DSTRKT,"16 Babmaes Street, London, SW1Y 6HD",BUILT_FOR_RENTERS,"Delta Point, a landmark building known for its role as Gotham General Hospital in The Dark Knight Rises offers: · Concierge and Maintenance Service at no extra cost · Contemporary Design · Unfurnished with Integrated White goods (Fridge/Freezer, Washing Machine &amp; Electric Hob/Oven). · CCTV coverage throughout the property · Secured Underground Parking *Fees Apply*",5,1,"Fully modern, open plan Designed 1 bedroom & bathroom flat, available in the heart of Croydon. · · This property offers an open-plan living spaces, modern bathroom and integrated kitchen appliances. Perfect for professionals who work from home who need a work station or a couple/small family. The bedroom is thoughtfully designed with built-in wardrobes, while selected layouts offer en-suite options for added comfort and privacy. · · Ideally located for commuters, Delta Point is a short walk from both West Croydon and East Croydon stations, providing easy connections to central London and beyond. With excellent access to bus routes, travel is as convenient as it is efficient. · · Delta Point's selected flats offers panoramic views across London and Surrey. Surrounded by Croydon’s array of shops, restaurants, cafes, and entertainment venues, Delta Point is perfectly positioned for an exciting urban lifestyle. · · Note: All flats are offered unfurnished, white goods are provided allowing residents to personalise their living spaces. (Furniture shown in images is for illustrative purposes only.)"
166212488,"1 bedroom flat for rent in Kent House Road, London, SE26",1 bedroom flat,"£1,225 pcm",1225,pcm,1225,1,1,Flat,RENT,True,False,"Kent House Road, London, SE26",51.42409,-0.04301,020 3906 8972,02039068972,Live London Estates Limited,Golders Green,"Office 4, Zohar Court, 2A Highfield Avenue, London, NW11 9ET",,,5,0,Lovely One bedroom flat · · - Double bedroom · - Central heating · - Second floor · - Furnished/unfurnished · - Close to shops and local amenities. · - No Bills Included
166213538,"1 bedroom apartment for rent in Holmesdale Road, London, SE25",1 bedroom apartment,"£1,300 pcm",1300,pcm,1300,1,1,Apartment,RENT,True,False,"Holmesdale Road, London, SE25",51.398594,-0.08138,020 3907 9942,02039079942,Streets Ahead,South Norwood,"25 High Street, London, SE25 6EZ",,,7,0,One bedroom first floor flat that has been completely refurbished throughout including new kitchen & bathroom. · · Located on the first floor of a period conversion the flat is available now & offered unfurnished. · · Located a short distance from Norwood Junction Station & local amenities. · ·
166214555,"1 bedroom apartment for rent in Vignoles Road, Romford, Essex, RM7",1 bedroom apartment,"£1,000 pcm",1000,pcm,1000,1,1,Apartment,RENT,True,False,"Vignoles Road, Romford, Essex, RM7",51.569427,0.15331,020 3909 6750,02039096750,Ashton Estate Agency Ltd,Chadwell Heath,"1 High Road, Chadwell Heath, Romford, RM6 6PX",,"AVAILABLE FROM 5/9/2025 · EPC Rating D · Council Tax Band TBC · Holding Deposit £230 · Deposit £1,000 · Studio Flat · Communal Parking · Fitted Kitchen · Available 5/9/25",6,0,"A FIRST FLOOR MODERN PUROSE BUILT STUDIO FLAT, SITUATED IN THIS POPULAR DEVELOPMENT OFF CROW LANE. · · *LOUNGE - ARCHWAY TO BEDROOM *BATHROOM *FITTED KITCHEN *ELECTRIC HEATING *COMMUNAL PARKING * PART FURNISHED · · AVAILABLE FROM 5/9/2025 · · EPC Rating D · Council Tax Band TBC · Holding Deposit £230 · Deposit £1,000 · · Studio Flat · Communal Parking · Fitted Kitchen · Available 5/9/25 · ·"
166215215,"1 bedroom flat for rent in Chipstead Valley Road, Coulsdon, CR5",1 bedroom flat,"£1,175 pcm",1175,pcm,1175,1,1,Flat,RENT,True,False,"Chipstead Valley Road, Coulsdon",51.320839,-0.139263,020 3840 3679,02038403679,Valley Homes,Coulsdon,"25 Chipstead Valley Road, Coulsdon, CR5 2RB",, Double Bedroom · Spacious Lounge/diner ·  Bathroom  · Fitted Kitchen · Double Glazing · Outside terrace,6,0,"A larger than average 1 bedroom maisonette with its own outside terrace is located in the Centre of Coulsdon close to all amenities. · · The property is located in the heart of Coulsdon with its good range of shopping and leisure facilities. Comprising of entrance hall, spacious open plan living room/dining room area, fitted kitchen, bedroom and modern bathroom suite. The property also benefits from electric heating and double glazing throughout and own large terrace providing great outside space. Early Viewing advised · · Council Tax Band B · EPC Rating C"
166215749,"1 bedroom apartment for rent in Victoria Grove, London, N12",1 bedroom apartment,"£1,400 pcm",1400,pcm,1400,1,1,Apartment,RENT,True,False,"Victoria Grove, London, N12",51.616088,-0.172187,020 3910 6512,02039106512,Jayson Russell,Hendon,"20 Parson Street, London, NW4 1QB",,,7,0,"Ground floor 1bed apartment in a great location, near local shops & transport links. Flat benefits from, modern fitted kitchen, bathroom with bathtub, good size bedroom & bright & spacious living room. Offered part-furnished & available from 6th September 2025. · ·"
166217918,"1 bedroom apartment for rent in Selwood House, Kemnal Road, Chislehurst, BR7",1 bedroom apartment,"£1,275 pcm",1275,pcm,1275,1,1,Apartment,RENT,True,False,"Selwood House, Kemnal Road, Chislehurst",51.418312,0.07496,020 3834 8287,02038348287,Hunters Property Group Ltd,Bromley & Chislehurst,219 High Street Bromley BR1 1NY,,ONE BEDROOM · GROUND FLOOR · CONVERSION FLAT · SELF CONTAINED · RESIDENTS PARKING · COMMUNAL GARDEN · CHISLEHURST STATION 1.2 MILES · EPC RATING E,9,1,"Available for rental is this one bed ground floor flat situated in a characterful historic building in one of Chislehurst's most desirable private roads. Forming part of this former sheltered housing scheme, the accommodation is basically appointed, but offers an affordable option for those seeking budget accommodation. The area is delightful with access to the nearby commons, high street, and ponds. Applications via Bromley's homeless scheme will be considered if sanctioned by Bromley Council's lettings team. · · A one bedroom period conversion flat in a delightful Victorian building in one of Chislehurst's highly desirable private roads. EPC Rating E. · · Bedroom · · . - Bathroom · · .. - Kitchen · ·"
166218032,"1 bedroom apartment for rent in Sutton Court Road, Sutton, SM1",1 bedroom apartment,"£1,350 pcm",1350,pcm,1350,1,1,Apartment,RENT,True,False,"Sutton Court Road, Sutton",51.36073,-0.19108,020 3909 9714,02039099714,Leaders and Romans Group,Sutton,2-4 Mulgrave Road Sutton SM2 6LE,, AVAILABLE AT THE START OF OCTOBER · MODERN ONE BEDROOM APARTMENT · BALCONY  · OPEN PLAN KITCHEN AND LIVING ROOM · NEST CONTROLLED GAS CENTRAL HEATING · EXCELLENT LOCATION FOR TRAIN STATION AND TOWN CENTRE,10,1,"***AVAILABLE AT THE START OF OCTOBER - CLICK TO SEE 360 VIRTUAL TOUR*** Leaders Sutton are pleased to bring to the market this modern One Bedroom Apartment located in the Heart of Sutton Town Centre. Ideally placed for Mainline Station and Transport. The property comprises of Open-plan Living area with door onto Balcony, high quality finish kitchen with White Gloss Units, Integrated Fridge, Washer/Dryer, Dishwasher, Double Bedroom and a superb modern Bathroom with White Suite and sparkling Black Tiles. Other benefits include Laminate flooring throughout, Gas Central Heating which is Nest controlled, Video Entry Phone, Lift Service and Double Glazing. Please note this property does not come with parking. · · Holding deposit - £311 - based on the advertised rent, to secure the property whilst referencing is conducted, the holding deposit will be off set against the full security deposit that is equivalent to five weeks rent. · · 5 Week deposit - £1557 - Collected along with your first month’s rent, based on the advertised rent. · · EPC Rating – C · · Council Tax – B · · Rent: £1350pcm excludes the tenancy deposit and any other permitted payments. · · Term: one-year fixed term, subject to negotiation. · · Parking: Allocated parking · · Utilities: electric and mains water & sewerage. please contact for more information. · · Broadband and phone: We understand that most broadband providers service the area, and the onus is on you the consumer to ascertain the viability of service to the property. Broadband options and phone signal can be obtained from the Ofcom broadband and mobile coverage checker · · Rooms sizes/Floor plan: Whilst every care is taken to provide as accurate as possible floor plans and room sizes, these are a guide only and cannot be relied upon. Therefore, you must make your own investigations and measurements to satisfy any specific need. · · Tenants Insurance: As part of the Governments How to Rent Guide, it is highly recommended that Tenants take out the appropriate contents insurance to protect their belongings as this will not be covered by any landlord policy. · · Build: Standard construction brick built. · · More information: Please refer to our website or contact your local branch for more information or further clarity."
166218413,"1 bedroom apartment for rent in Zero Deposit Option Available. Kidderminster Road, Croydon CR0 2UF, CR0",1 bedroom apartment,£900 pcm,900,pcm,900,1,1,Apartment,RENT,True,False,"Zero Deposit Option Available. Kidderminster Road, Croydon CR0 2UF",51.38229,-0.10401,020 3835 6224,02038356224,Countrywide UK Lettings,Croydon,"22 Norfolk House, George Street, Croydon, CR0 1LG",LET_AGREED,One Bedroom Conversion · Excellent Condition Throughout · Great Size · White Goods · Large Double Bedroom · First Floor · Garage · Close to regular Bus Services · Easy Access to West Croydon BR · Close to Local Shops,10,0,"Zero Deposit Option Available. Bairstow eves are delighted to offer to the market this very well presented first floor, one bedroom conversion flat. Offered unfurnished, accommodation comprises entrance hallway, spacious bright lounge, kitchen/breakfast room, modern fitted bathroom suite and there is off street parking. · · Benefits include gas central heating, parking to the rear, good decor throughout, excellent size and is located within walking distance of West Croydon shops and train station · · Croydon offers not only the usual array of high street chains but also a wide range of independent specialist shops. As well as easy access to the famous Purley Way and retail parks which offer an abundance of superstores including furniture, clothing and electronic goods. · · Croydon is also notable for its wide variety of restaurants and bars. Why not opt for one of the many historic pubs, or even a fashionable wine bar. If you are hungry you can choose from restaurants offering English, Spanish, Indian, Thai, Argentinean, Italian or Chinese food and the famous box park! · · Viewing is highly recommended. Available now! Council Tax Band: Holding Deposit: £0.00"
166219262,"1 bedroom apartment for rent in Park Road, Hampton Hill, TW12",1 bedroom apartment,"£1,350 pcm",1350,pcm,1350,1,1,Apartment,RENT,True,False,"Park Road, Hampton Hill",51.42924,-0.35438,020 3907 7857,02039077857,Anthony James Manser,Isleworth,"22 St. Johns Road, Isleworth, TW7 6NW",,,6,0,"A well presented apartment located in central affluent Hampton Hill! This stylish apartment benefits from a double bedroom with built in wardrobes, spotlights throughout, neutral colours decorated through out. Boasting a spacious lounge and modern open plan kitchen. Great location for shops and Fulwell Train Station. · ·"
166219760,"1 bedroom flat for rent in Saxon Close, Surbiton, KT6",1 bedroom flat,"£1,350 pcm",1350,pcm,1350,1,1,Flat,RENT,True,False,"Saxon Close, Surbiton, KT6",51.39077,-0.30531,020 3834 8662,02038348662,Leaders and Romans Group,Surbiton,"19/21 Claremont Road, Surbiton, KT6 4QR",,One Bedroom Apartment · Close to Train Station · Neutral Decor · Allocated Parking Space · Available in October · Unfurnished,9,1,"Situated a few minutes walk form Surbiton station is this one bedroom apartment. The property benefits from open plan kitchen, double bedroom and great location. · · Rent excludes the tenancy deposit and any other permitted payments. Please contact us for further information or visit our website"
166219931,"1 bedroom apartment for rent in Warden Avenue, Rayners Lane, HA2",1 bedroom apartment,"£1,400 pcm",1400,pcm,1400,1,1,Apartment,RENT,True,False,"Warden Avenue, Rayners Lane, HA2",51.572544,-0.376206,01895 544753,01895544753,Coopers,Ruislip,"126 - 128 High Street, Ruislip, Middlesex, HA4 8LL",,Walking Distance to High Street · Part furnished · Double Bedroom · New Kitchen · Top Floor Flat · Split-Level · Unlimited Street Parking · Minutes from Station · Double Glazed · Gas Central Heating,4,1,A one bedroom apartment perfectly situated for the commuter needing EASY ACCESS to transport links into central London. Situated CLOSE to Rayners Lane station (Metropolitan/Piccadilly lines) and a SHORT DRIVE from Harrow shopping centre this SPLIT LEVEL flat comprises open planned lounge/kitchen area with bedroom and bathroom above. Benefits include gas central heating and double glazed windows. · · Available beginning of September and offered part furnished. · ·
166234496,"1 bedroom apartment for rent in Yeend Close, West Molesey, KT8",1 bedroom apartment,"£1,250 pcm",1250,pcm,1250,1,1,Apartment,RENT,True,False,"Yeend Close, West Molesey, KT8",51.40204,-0.37117,01932 504590,01932504590,Leaders and Romans Group,Walton on Thames,46 High Street Walton-On-Thames KT12 1BY,,One Double Bedroom · Outside Space · Spacious Lounge · Allocated Parking · Security Entry · EPC Rating - C,10,1,"Leaders Walton are pleased to offer this one-bedroom apartment to the rental market. Located in a popular residential area, the apartment features a spacious lounge with doors opening onto a private terrace, a separate kitchen with plenty of storage, a functional bathroom, and a double bedroom with space for furniture. Whilst being close to local amenities, it offers comfortable living with the benefit of an allocated parking space and secure entry system. Available unfurnished from 12th September 2025. Deposit payable is £1,442.31. A Holding Deposit of £288.46 based on the advertised rent, is required to reserve this property."
166235945,"1 bedroom flat for rent in Sycamores, Kenley Lane, Kenley, CR8",1 bedroom flat,"£1,400 pcm",1400,pcm,1400,1,1,Flat,RENT,True,False,"Sycamores, Kenley Lane, Kenley",51.32462,-0.100745,020 8660 8228,02086608228,Frost Estate Agents,Purley,"1 Purley Road, Purley, CR8 2HA",NEW_HOME,Superb First Floor One Bedroom Modern Apartment · Wonderful Kitchen and Bathroom · Underfloor Heating · Ideal Location For Commuters · Neff Appliances  · Well Presented,9,1,"Frost Estate Agents are delighted to present to the rental market this brand new one bedroom apartment located in leafy Kenley, adjacent to Kenley train station. Finished to an exceptional standard and offering an opportunity for a tenant to enjoy luxury living within a newly built development.FIRST FLOOR WITH ONE BEDROOM – OPEN PLAN LIVING – LARGE BALCONY – 540 SQ/FT · Features include; a bespoke kitchen with brushed finish handles and Quartz stone worktops, Neff appliances (hob, extractor fan, washer/dryer, oven, dishwasher), designer fully tiled bathroom, underfloor heating throughout, engineered wood flooring & luxury carpets, video entry system and secure cycle storage.LOCATIONTransportation: From Kenley Station you can take your pick from Victoria or London Bridge as destinations – all around 35 minutes’ travel time. Road links are excellent too, with the A23 a matter of minutes away, providing fast, easy access to London, the South Coast and the M25."
166238651,"1 bedroom flat for rent in Veronica Gardens, London, SW16",1 bedroom flat,"£1,200 pcm",1200,pcm,1200,1,1,Flat,RENT,True,False,"Veronica Gardens, London",51.410996,-0.144567,020 8629 8029,02086298029,Dexters,Norbury,"1341 London Road, London, SW16 4BE",,One double bedroom · Nice layout · Secure building · Close to transport links · Open-plan kitchen/reception · Breakfast bar · Single occupant only,4,0,"Presenting a ground-floor one double bedroom apartment, it offers a petite kitchen with breakfast bar and nice layout throughout. It is situated in a secure building, close to amenities and transport links. This is for a single occupant only and comes unfurnished. · ·"
166238690,"1 bedroom apartment for rent in Vicarage Farm Road, Hounslow, TW3",1 bedroom apartment,"£1,300 pcm",1300,pcm,1300,1,1,Apartment,RENT,True,False,"Vicarage Farm Road, Hounslow",51.475731,-0.384506,0238 214 8291,02382148291,Woodlands (West London) Ltd,Isleworth,"16 St. Johns Road, Isleworth, TW7 6NW",,One Bed Apartment · Large Lounge with TV · Separate kitchen with appliances · Fully tiled Shower Room · Bedroom with custom wardrobe · Including Gas/Elec/Broadband · Walking distance to Hounslow West Tube · Near Heathrow Airport,4,0,"PROPERTY DESCRIPTIONA ground floor studio apartment with separate kitchen in Hounslow, a short walk to Hounslow West Tube and local shops. Rent inclusive of utility bills and Wi-Fi access.ACCOMMODATIONThe property offers entrance into a large area that has custom built full length wardrobes, bed, desk and television. The property also offers a fully tiled bathroom and fitted kitchen with all appliances.TRANSPORT LINKS & NEARBYConveniently located on the border of Hounslow West & Heston you are within walking distance of Hounslow West Tube Station as well as the restaurants/shops of Bath Road. Heathrow Airport is also as short commute away.ADDITIONAL INFORMATIONFurnished, EPC rating D, Available 15-09-2025, Council Tax - Band A (London Borough of Hounslow) £1622 per annum, Length of tenancy 6-24 months, Deposit £1500.00"
166239644,"1 bedroom flat share for rent in Seacole Close, London, W3",1 bedroom flat share,"£1,100 pcm",1100,pcm,1100,1,1,Flat Share,RENT,True,False,"Seacole Close, London, W3",51.51964,-0.260947,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Bills Included · Property Reference Number: 2047739,14,0,"Property Reference: 2047739. · · PLEASE PLEASE ... INTRODUCE YOURSELF FIRST AND WHAT IS YOUR SITUATION · Viewing highly recommended. · · - Large Room with Dressing; the room got a big mirrored wardrobe and extra shoes place and xtra coat stand.. £1400 · · - Small double; it comes with electric raise bed where you can store more stuff under the bed. The room is cosy and there is integrated mirrored wardrobe... £1050 · · Minimum tenancy is 3 months · Maximum number of tenants is 1 per room · · If two friends want to rent it together it will be separate tenancy agreements (preferred option) · · Council tax included + Internet + Water .. Tenants to pay; Electricity only · · Summary & Exclusions: · - Rent Amount: 2 rooms available, from £1,100.00 each per month (£253.85 per week) · - Deposit / Bond: from £1,100.00 per room · - 2 Bedroom Property (2 rooms currently available for rent) · - 1 Bathrooms · - Property comes furnished · - Available to move in from 26 August 2025 · - Minimum tenancy term is 3 months · - Maximum number of tenants is 2 · - DSS enquiries welcome · - Students welcome to enquire · - No Pets, sorry · - No Smokers · - Not Suitable for Families / Children · - Bills Included · - Property has parking · - Property has garden access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2047739 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166240232,"1 bedroom flat share for rent in Kingsdown House, London, E8",1 bedroom flat share,"£1,000 pcm",1000,pcm,1000,1,1,Flat Share,RENT,True,False,"Kingsdown House, London, E8",51.5523,-0.06538,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Bills Included · Property Reference Number: 2593972,4,0,"Property Reference: 2593972. · · ALL BILLS INCLUDED · · A lovely double room to let located in a great location next to Hackney Downs Park. This spacious room is fully furnished benefitting from a spacious bright and airy living room, kitchen and modern bathroom. Property consists of 2 bedrooms in total. 5 minutes walking distance to Hackney Downs station with trains to Liverpool Street and Kingsland Shopping Centre is minutes walk away with shops, cafes and restaurants close by. · · Viewings are higly recommended! · · Summary & Exclusions: · - Rent Amount: £1,000.00 per month (£230.77 per week) · - Deposit / Bond: £1,000.00 · - 2 Bedroom Property (1 room currently available for rent) · - 1 Bathrooms · - Property comes furnished · - Available to move in from 30 September 2025 · - Minimum tenancy term is 6 months · - Maximum number of tenants is 1 · - Students welcome to enquire · - No Pets, sorry · - Smokers considered · - Not Suitable for Families / Children · - Bills Included · - Property has parking · - No Garden Access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2593972 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166240415,"1 bedroom flat share for rent in Mile End Road, London, E1",1 bedroom flat share,"£1,083 pcm",1083,pcm,1083,1,,Flat Share,RENT,True,False,"Mile End Road, London, E1",51.52304,-0.03906,020 3907 3502,02039073502,MacArthur Morrison,London,111 The Timberyard Drysdale Street London N1 6ND,,En-Suite Shower Room · Opposite QMUL · Wood Laminate Floor · Fitted Wardrobes With Fridge Compartment,7,0,"Single en-suite room - all bills included (with WIFI) student flat-share positioned opposite Queen Mary University of London opposite the campus. · · The apartment has been fitted to a high specification. The kitchen has high gloss cabinetry, granite worktop, a washer/dryer, breakfast bar, integrated appliances. · · The bedroom has plenty of storage, a desk, book shelving plus its own fridge. The flat is duplex and has five bedrooms each secure and let on a separate AST. · · There's a Sainsbury's Local on the ground floor of the development plus a wide variety of local food outlets. · · Mile End tube station 5 minutes walk. · · Duplex flat on the third floor (no lift). · · This flat is occupied by female (x 3) and male (x 2) students."
166240910,"1 bedroom flat share for rent in Kingston Hill, Kingston Upon Thames, KT2",1 bedroom flat share,"£1,084 pcm",1084,pcm,1084,1,1,Flat Share,RENT,True,False,"Kingston Hill, Kingston Upon Thames, KT2",51.416763,-0.283472,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Property Reference Number: 2599497,7,0,"Property Reference: 2599497. · · 3 bedroom recently refurbished and furnished flat in purpose built building with lift and private car park. · · Top floor flat with stunning views of whole of Kingston and beyond into Surrey. · · 5 min walk to Norbiton Station, and short walk away from Richmond Park and local convenience stores. Bus stop for 57, 85 and 213 just outside the property. · · Well located for St Paul's and Alexandra primary schools and Combe Girl's secondary school. Also within optimum catchment for applying for Tiffin boys and girls. · · Ideal for long term rental to a family with children. · · Summary & Exclusions: · - Rent Amount: £1,084.00 per month (£250.15 per week) · - Deposit / Bond: £1,250.76 · - 3 Bedroom Property (1 room currently available for rent) · - 1 Bathrooms · - Property comes furnished · - Available to move in from 01 September 2025 · - Minimum tenancy term is 12 months · - Maximum number of tenants is 1 · - Students welcome to enquire · - No Pets, sorry · - No Smokers · - Family Friendly · - Bills not included · - Property has parking · - Property has garden access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2599497 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
166241045,1 bedroom flat for rent in Armoury Road SE8,1 bedroom flat,"£1,350 pcm",1350,pcm,1350,1,1,Flat,RENT,True,False,Armoury Road SE8,51.46835,-0.01693,020 3879 5172,02038795172,Leaders and Romans Group,Lewisham,"153 Lewisham High Street, London, SE13 6AA",,Available September  · Good Size One Bedroom Flat · Convenient for Lewisham DLR · Situated on a Quiet Road · View Now · Energy Efficiency Rating D,5,0,**AVAILABLE 17TH SEPTEMBER** · · Good size one bedroom flat conveniently located for the Lewisham DLR Station. The property is on a quiet road close to the heart of Lewisham's local amenities. View now to avoid disappointment. · · Energy Efficiency Rating D. · · Transport Links: · Elverson Road DLR Station (0.1 miles) Lewisham Railway Station (0.2 miles) Lewisham DLR Station (0.2 miles) St Johns Railway Station (0.3 miles) Deptford Bridge DLR Station (0.6 miles) · · Room dimensions pending verification. · · All known suppliers for mobile and broadband services are available in this area. · · Heating type: TBC · Electricity: TBC · Water and Sewerage: mains metered water/sewerage · · Flood Risk Verification: · Surface: Low · Rivers & Seas: Very Low To check broadband and mobile phone coverage please visit Ofcom here ofcom.org.uk/phones-telecoms-and-internet/advice-for-consumers/advice/ofcom-checker
166241471,"1 bedroom apartment for rent in The Old Courtyard, Park Road, Bromley, BR1",1 bedroom apartment,"£1,400 pcm",1400,pcm,1400,1,1,Apartment,RENT,True,False,"The Old Courtyard, Park Road, Bromley",51.4081,0.022419,020 8016 3415,02080163415,DAVID JAMES LETTING & PROPERTY MANAGEMENT,Bromley,"187c Southborough Lane, Bromley, BR2 8AR",,"1 bedroom apartment · Bathroom with shower over bath · Electric heating · EPC Band D · First floor property · Off-street parking · Popuilar location with easy reach of parks, shops, public transport",6,1,"Set within a well-maintained building, the property features a welcoming living room filled with natural light, creating a bright and versatile space to relax or entertain and is open plan to the fitted kitchen. · · There is a generously sized double bedroom and completing the layout is a well-appointed bathroom. · · The property benefits from electric heating, entry phone and residents parking. · · The apartment's location is a real highlight. Just a short stroll from Bromley North station, with further connections available at Bromley South and Sundridge Park, commuters will enjoy fast and frequent services into Central London. Bromley town centre is on your doorstep, offering a wide range of shops, restaurants, cafés, and leisure facilities including The Glades shopping centre and Churchill Theatre. Local parks and green spaces are also close by, providing the best of both urban living and outdoor relaxation. · · This property is perfectly suited to a professional single or couple seeking a well-connected home in one of Bromley's most desirable neighbourhoods. · · - Disclaimer · · These particular are set out as a general outline only for guidance and do not constitute any part of an offer or contract. Intending tenants should not rely on them as statements of presentation of fact, but must satisfy themselves by inspection or otherwise as to their accuracy. No person employed by this company has tested any included equipment and can give no authority to make any representation or warranty in respect of the property. · · Tenant Fees · We may charge a tenant any or all of the following when required: · 1. the rent; · 2. a security deposit with a maximum of 5 weeks rent, or 6 weeks on a property with rent over · £50,000 per year; · 3. a holding deposit of no more than one weeks' rent; · 4. default fee for late payment of rent (after 14 days); · 5. reasonable charges for lost keys or security fobs; · 6. payments associated with contract variation, at £50 or reasonable costs incurred if higher, when requested by the tenant; · 7. payments associated with early termination of the tenancy, when requested by the tenant; and · 8. payments in respect of bills - utilities, communication services, TV licence, council tax and green deal or other energy efficiency charges. · · David James Letting & Property Management are members of The Property Ombudsman (TPO) redress scheme. We abide by the TPO code of conduct. · · We are members of SAFEAGENT and have Client Money Protection Insurance(CMP) provided via SAFEAGENT/NALS. · · Council Tax Band: C · Holding Deposit: £323.07"
166251689,"1 bedroom flat share for rent in London, London, NW1",1 bedroom flat share,"£1,200 pcm",1200,pcm,1200,1,1,Flat Share,RENT,True,False,"London, London, NW1",51.54319,-0.1276,020 3322 3265,02033223265,Techbeard Ltd,London,"20 Wenlock Road, London, N1 7GU",,No Agent Fees · Room Only (Shared Flat) · Students Can Enquire · Bills Included · Property Reference Number: 2558971,11,0,"Property Reference: 2558971. · · ood size double room close to King's Cross, located on the ground floor on the back side of the building. It features a good-sized room with a two-seater sofa, a large desk, a fridge/freezer, double wardrobes and a chest of drawers. · The bathroom is fully tiled and includes a power shower. The kitchen is equipped with a washing machine, dryer, hob, and oven. · You will be sharing the kitchen and bathroom with only one other tenant. located between King's Cross, Caledonian Road, St. Pancras Station · · Summary & Exclusions: · - Rent Amount: £1,200.00 per month (£276.92 per week) · - Deposit / Bond: £1,384.61 · - 2 Bedroom Property (1 room currently available for rent) · - 1 Bathrooms · - Property comes furnished · - Available to move in from 27 August 2025 · - Minimum tenancy term is 6 months · - Maximum number of tenants is 1 · - Students welcome to enquire · - No Pets, sorry · - No Smokers · - Not Suitable for Families / Children · - Bills Included · - No Parking Available · - No Garden Access · - EPC Rating: EPC Not Required (Shared Accommodation) · · If calling, please quote reference: 2558971 · · Fees: · You will not be charged any admin fees. · · · ** Contact today to book a viewing and have the landlord show you round! ** · Request Details form responded to 24/7, with phone bookings available 9am-9pm, 7 days a week. ·"
